Price,Year,Kms,Potencia,renta_encoded,familia_encoded,frecuencia_uso_encoded,experiencia_conduccion_encoded,vacaciones_freq,sector_freq,comunidad_autonoma_freq,condiciones_conduccion_freq,tipo_combustible.1_freq,Marca_freq,probability,prediction_class
12290,2022,57.125,100,2,1,2,0,0.29627374573794446,0.15112031173891866,0.16762055528494885,0.698307355090112,0.39704091573307354,0.06715781782756941,0.08819227461213869,0
16190,2021,126.033,115,2,2,2,0,0.5065757428153921,0.052788602045786656,0.17748416950803703,0.698307355090112,0.30144909887968824,0.06039941548952752,0.0879067658221986,0
18190,2022,56.318,141,4,1,2,2,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.698307355090112,0.282513395031661,0.032696054554310766,0.0733126239132199,0
12290,2020,117.609,115,3,1,0,0,0.19715051144666343,0.04688261081344374,0.12871407696054554,0.20920603994154896,0.30144909887968824,0.053153921091086215,0.092657254338954,0
26890,2024,16.354,136,4,2,1,1,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.698307355090112,0.282513395031661,0.1620798830979055,0.1161036672852928,0
15490,2023,17.833,110,4,1,2,2,0.5065757428153921,0.15112031173891866,0.04736970287384316,0.20920603994154896,0.39704091573307354,0.053153921091086215,0.0904534335480949,0
9790,2018,83.743,90,0,1,2,1,0.5065757428153921,0.15112031173891866,0.04736970287384316,0.20920603994154896,0.30144909887968824,0.0495007306380906,0.09725404707208876,0
24990,2022,11.759,240,2,1,2,0,0.5065757428153921,0.15112031173891866,0.029347296639064782,0.698307355090112,0.282513395031661,0.03038236726741354,0.08810798933893199,0
20390,2020,117.439,150,3,0,2,2,0.5065757428153921,0.15112031173891866,0.05528494885533366,0.20920603994154896,0.30144909887968824,0.06039941548952752,0.07715176722352364,0
11790,2024,18.556,83,2,1,2,1,0.19715051144666343,0.11002191914271797,0.17748416950803703,0.698307355090112,0.39704091573307354,0.08865075499269362,0.10103394396898875,0
20390,2023,13.344,130,3,2,2,0,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.698307355090112,0.39704091573307354,0.1620798830979055,0.10720523884139747,0
19090,2020,54.563,204,0,0,2,1,0.5065757428153921,0.050414028251339504,0.17748416950803703,0.20920603994154896,0.018996590355577204,0.06039941548952752,0.09623101795473832,0
16590,2022,40.001,130,3,0,2,0,0.5065757428153921,0.10326351680467609,0.010594252313687286,0.698307355090112,0.39704091573307354,0.06715781782756941,0.10000454509479051,0
13390,2020,98.361,115,1,0,0,2,0.5065757428153921,0.052788602045786656,0.05010959571358987,0.698307355090112,0.30144909887968824,0.05674622503653191,0.0926443127908259,0
16790,2023,49.742,125,1,1,2,1,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.698307355090112,0.282513395031661,0.04298587433024842,0.09029562742002215,0
11690,2018,118.76,110,5,0,2,1,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.09248660496833902,0.39704091573307354,0.053153921091086215,0.08763970186478123,0
21390,2024,16.866,130,0,1,1,1,0.29627374573794446,0.052788602045786656,0.05528494885533366,0.698307355090112,0.39704091573307354,0.1620798830979055,0.11193058522448454,0
19090,2024,11.528,100,0,1,1,0,0.19715051144666343,0.18813930832927422,0.03452264978080857,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09786193414458691,0
18190,2022,24.001,140,0,2,2,1,0.5065757428153921,0.09005114466634194,0.049074525085241114,0.20920603994154896,0.282513395031661,0.05674622503653191,0.09332140098168644,0
22290,2022,59.114,145,2,1,1,1,0.5065757428153921,0.11002191914271797,0.17748416950803703,0.698307355090112,0.282513395031661,0.05674622503653191,0.08675610734575342,0
26890,2024,16.354,136,1,0,0,0,0.5065757428153921,0.050535801266439355,0.16762055528494885,0.20920603994154896,0.282513395031661,0.1620798830979055,0.11101674230669686,0
14790,2020,67.396,130,2,0,2,1,0.5065757428153921,0.10326351680467609,0.17748416950803703,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09396268138508226,0
11290,2023,22.862,70,1,2,2,1,0.5065757428153921,0.050414028251339504,0.12871407696054554,0.20920603994154896,0.282513395031661,0.04596931320019484,0.10832184509422035,0
24990,2022,11.759,240,0,1,0,1,0.29627374573794446,0.052788602045786656,0.16762055528494885,0.698307355090112,0.282513395031661,0.03038236726741354,0.11475746232798097,0
13590,2024,3.702,100,2,1,1,0,0.19715051144666343,0.11002191914271797,0.05010959571358987,0.698307355090112,0.39704091573307354,0.1620798830979055,0.08970745204535831,0
19590,2024,16.594,130,5,2,2,0,0.5065757428153921,0.09005114466634194,0.023380418899171942,0.698307355090112,0.39704091573307354,0.1620798830979055,0.10322977082657454,0
13890,2020,97.921,109,1,1,0,1,0.19715051144666343,0.18813930832927422,0.12871407696054554,0.20920603994154896,0.282513395031661,0.0034705309303458354,0.08638348858163464,0
26190,2022,59.011,150,2,1,2,1,0.19715051144666343,0.050535801266439355,0.05528494885533366,0.698307355090112,0.30144909887968824,0.016195811008280565,0.0894076195158797,0
22290,2023,10.8,150,1,2,1,1,0.29627374573794446,0.10326351680467609,0.16762055528494885,0.698307355090112,0.39704091573307354,0.01053336580613736,0.10399931589698994,0
13790,2021,99.411,110,3,2,2,1,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.698307355090112,0.39704091573307354,0.06039941548952752,0.08333033875805276,0
12690,2022,32.01,92,1,1,2,0,0.29627374573794446,0.11002191914271797,0.03001704822211398,0.698307355090112,0.39704091573307354,0.0495007306380906,0.09245775733411618,0
19090,2024,11.528,100,2,2,2,1,0.5065757428153921,0.10326351680467609,0.12871407696054554,0.698307355090112,0.30144909887968824,0.1620798830979055,0.12243862439876911,0
18590,2024,35.601,140,1,1,2,1,0.5065757428153921,0.050535801266439355,0.16762055528494885,0.698307355090112,0.282513395031661,0.01747442766682903,0.10759886796645288,0
23990,2024,4.913,130,2,0,0,0,0.5065757428153921,0.09005114466634194,0.13200194836824158,0.698307355090112,0.282513395031661,0.03038236726741354,0.13430811388042282,0
18190,2024,14.234,110,2,2,1,2,0.5065757428153921,0.050535801266439355,0.026668290306867997,0.20920603994154896,0.39704091573307354,0.053153921091086215,0.09166633702086589,0
12990,2023,44.554,110,3,2,1,1,0.5065757428153921,0.10466390647832441,0.16762055528494885,0.698307355090112,0.39704091573307354,0.08865075499269362,0.0967125317455346,0
14590,2020,105.54,130,1,1,2,1,0.19715051144666343,0.04688261081344374,0.17748416950803703,0.698307355090112,0.39704091573307354,0.1620798830979055,0.1004196374537272,0
13290,2024,10.442,110,2,2,1,0,0.5065757428153921,0.052788602045786656,0.023380418899171942,0.20920603994154896,0.39704091573307354,0.08865075499269362,0.1016936695550313,0
28990,2022,58.747,136,1,1,1,1,0.29627374573794446,0.18813930832927422,0.16762055528494885,0.698307355090112,0.39704091573307354,0.05029225523623965,0.08342397543824032,0
16990,2022,70.794,125,1,2,2,2,0.5065757428153921,0.10326351680467609,0.05528494885533366,0.698307355090112,0.39704091573307354,0.04298587433024842,0.08482443068296777,0
15490,2020,22.672,140,2,2,0,1,0.5065757428153921,0.09005114466634194,0.03001704822211398,0.698307355090112,0.282513395031661,0.05674622503653191,0.0928176485794405,0
24290,2020,82.902,184,3,1,2,1,0.5065757428153921,0.11002191914271797,0.17748416950803703,0.698307355090112,0.39704091573307354,0.05029225523623965,0.08452859313794824,0
11590,2017,87.898,130,3,1,0,1,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09921608379650797,0
30490,2022,34.74,225,2,1,0,1,0.29627374573794446,0.052788602045786656,0.17748416950803703,0.20920603994154896,0.282513395031661,0.006636629322942036,0.09316707657724638,0
15190,2017,54.358,131,2,1,1,1,0.19715051144666343,0.10326351680467609,0.029347296639064782,0.698307355090112,0.39704091573307354,0.032696054554310766,0.09128808417630388,0
21390,2017,72.506,150,1,0,2,0,0.5065757428153921,0.11002191914271797,0.13200194836824158,0.698307355090112,0.30144909887968824,0.03044325377496347,0.08802059796454562,0
24590,2023,20.848,130,0,1,1,1,0.5065757428153921,0.09005114466634194,0.05528494885533366,0.698307355090112,0.30144909887968824,0.1620798830979055,0.097372466894078,0
25490,2019,31.898,441,4,2,1,2,0.5065757428153921,0.18813930832927422,0.16762055528494885,0.698307355090112,0.018996590355577204,0.002739892839746712,0.0842907469960972,0
12690,2023,21.618,100,2,2,1,1,0.29627374573794446,0.11002191914271797,0.16762055528494885,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.10101070412080584,0
21390,2021,104.392,245,0,1,2,1,0.5065757428153921,0.05211885046273746,0.03452264978080857,0.698307355090112,0.282513395031661,0.01053336580613736,0.09544462786999017,0
14790,2023,43.354,125,0,1,1,2,0.29627374573794446,0.050535801266439355,0.03452264978080857,0.698307355090112,0.282513395031661,0.04298587433024842,0.08339053977121133,0
9690,2020,132.576,102,0,1,1,1,0.29627374573794446,0.05211885046273746,0.16762055528494885,0.09248660496833902,0.30144909887968824,0.06715781782756941,0.1199928377250921,0
21790,2021,44.611,116,2,1,1,0,0.5065757428153921,0.18813930832927422,0.049074525085241114,0.698307355090112,0.30144909887968824,0.03044325377496347,0.0937072024369615,0
13590,2024,19.393,100,2,2,2,0,0.5065757428153921,0.050414028251339504,0.12871407696054554,0.698307355090112,0.39704091573307354,0.06715781782756941,0.10491698050410447,0
14790,2020,119.991,130,3,2,1,2,0.29627374573794446,0.15112031173891866,0.12871407696054554,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09238649655708395,0
21790,2023,22.396,130,4,2,2,1,0.5065757428153921,0.050535801266439355,0.17748416950803703,0.698307355090112,0.282513395031661,0.003896736483195324,0.09265678731238494,0
29490,2023,58.652,136,2,0,1,0,0.19715051144666343,0.11002191914271797,0.010594252313687286,0.20920603994154896,0.39704091573307354,0.05029225523623965,0.09460253339014842,0
23190,2024,22.548,136,5,1,2,2,0.29627374573794446,0.09005114466634194,0.17748416950803703,0.09248660496833902,0.282513395031661,0.08865075499269362,0.0936050444845334,0
19990,2021,33.962,240,3,1,1,1,0.29627374573794446,0.09005114466634194,0.05010959571358987,0.698307355090112,0.282513395031661,0.03038236726741354,0.10030989535072166,0
15490,2022,61.931,110,1,2,2,2,0.29627374573794446,0.09005114466634194,0.05010959571358987,0.698307355090112,0.39704091573307354,0.016743789576229906,0.0894441824840278,0
21390,2017,72.506,150,5,0,2,1,0.29627374573794446,0.05211885046273746,0.05528494885533366,0.698307355090112,0.30144909887968824,0.03044325377496347,0.08493255678691011,0
6890,2015,55.744,69,2,1,2,1,0.5065757428153921,0.10466390647832441,0.03001704822211398,0.698307355090112,0.39704091573307354,0.04298587433024842,0.12087749621611754,0
13190,2024,4.032,100,5,0,0,1,0.5065757428153921,0.18813930832927422,0.12871407696054554,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.07617852529248849,0
15390,2020,115.764,130,1,2,1,0,0.5065757428153921,0.11002191914271797,0.05528494885533366,0.698307355090112,0.30144909887968824,0.1620798830979055,0.09303532089559188,0
16290,2024,19.663,100,2,1,0,0,0.5065757428153921,0.15112031173891866,0.16762055528494885,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09778288325388503,0
11390,2020,132.867,115,2,0,2,2,0.5065757428153921,0.10326351680467609,0.13200194836824158,0.698307355090112,0.30144909887968824,0.016743789576229906,0.08509797703716465,0
16790,2020,110.685,116,1,2,2,1,0.29627374573794446,0.10326351680467609,0.03452264978080857,0.09248660496833902,0.282513395031661,0.032696054554310766,0.08522868290697619,0
37090,2020,99.874,235,0,1,1,0,0.5065757428153921,0.11002191914271797,0.029347296639064782,0.698307355090112,0.282513395031661,0.01309059912323429,0.09906716638621313,0
12690,2019,118.36,120,3,0,2,0,0.29627374573794446,0.11002191914271797,0.13200194836824158,0.20920603994154896,0.39704091573307354,0.02959084266926449,0.08522104439828321,0
18890,2021,70.944,141,4,1,2,1,0.19715051144666343,0.11002191914271797,0.13200194836824158,0.698307355090112,0.282513395031661,0.02959084266926449,0.08125430735574665,0
20690,2018,47.102,165,2,2,2,1,0.5065757428153921,0.10326351680467609,0.12871407696054554,0.698307355090112,0.39704091573307354,0.016195811008280565,0.11605821841339681,0
13590,2019,127.902,150,2,0,0,1,0.29627374573794446,0.18813930832927422,0.023380418899171942,0.20920603994154896,0.30144909887968824,0.06039941548952752,0.09347980661898393,0
17390,2019,124.315,150,1,1,1,1,0.29627374573794446,0.18813930832927422,0.17748416950803703,0.698307355090112,0.30144909887968824,0.0022528007793472964,0.0821572068824879,0
8390,2020,102.906,75,3,0,0,1,0.5065757428153921,0.050414028251339504,0.12871407696054554,0.698307355090112,0.30144909887968824,0.04298587433024842,0.08855518333764054,0
13590,2022,98.909,110,1,1,2,0,0.19715051144666343,0.052788602045786656,0.04736970287384316,0.698307355090112,0.39704091573307354,0.053153921091086215,0.09167076024533653,0
11890,2019,120.986,120,3,0,1,1,0.5065757428153921,0.09005114466634194,0.05010959571358987,0.698307355090112,0.30144909887968824,0.04298587433024842,0.08454121045995981,0
22690,2022,39.043,225,2,2,2,1,0.29627374573794446,0.18813930832927422,0.16762055528494885,0.698307355090112,0.282513395031661,0.04298587433024842,0.08744097666100693,0
16690,2019,113.268,122,2,1,2,1,0.19715051144666343,0.10466390647832441,0.026668290306867997,0.698307355090112,0.282513395031661,0.03044325377496347,0.08646299944082268,0
15890,2022,94.381,130,4,2,2,1,0.5065757428153921,0.10466390647832441,0.17748416950803703,0.698307355090112,0.30144909887968824,0.1620798830979055,0.08836242161412185,0
13590,2024,30.425,100,1,1,2,1,0.29627374573794446,0.052788602045786656,0.17748416950803703,0.09248660496833902,0.39704091573307354,0.1620798830979055,0.10869587571054906,0
21590,2022,57.747,120,0,2,2,1,0.5065757428153921,0.15112031173891866,0.13200194836824158,0.698307355090112,0.30144909887968824,0.04298587433024842,0.08344786813496867,0
17290,2023,57.627,130,5,2,1,0,0.29627374573794446,0.15112031173891866,0.17748416950803703,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.09374986471565679,0
13290,2024,21.726,110,2,1,2,1,0.5065757428153921,0.15112031173891866,0.029347296639064782,0.698307355090112,0.39704091573307354,0.08865075499269362,0.0920914905584875,0
17590,2019,72.711,130,2,0,0,1,0.5065757428153921,0.15112031173891866,0.05010959571358987,0.698307355090112,0.39704091573307354,0.08865075499269362,0.09779358847304398,0
13890,2023,34.813,100,1,0,2,1,0.5065757428153921,0.10326351680467609,0.05528494885533366,0.698307355090112,0.39704091573307354,0.1620798830979055,0.10461321675804927,0
23190,2024,22.548,136,0,1,2,1,0.19715051144666343,0.15112031173891866,0.16762055528494885,0.698307355090112,0.282513395031661,0.08865075499269362,0.1012221660985237,0
23490,2022,69.58,240,2,2,0,2,0.19715051144666343,0.05211885046273746,0.04736970287384316,0.698307355090112,0.282513395031661,0.03038236726741354,0.12351652834087616,0
23690,2024,26.463,136,2,1,2,1,0.5065757428153921,0.18813930832927422,0.17748416950803703,0.698307355090112,0.282513395031661,0.1620798830979055,0.11124814484060282,0
31690,2024,47.0,196,0,1,0,2,0.5065757428153921,0.15112031173891866,0.049074525085241114,0.698307355090112,0.282513395031661,0.03044325377496347,0.09645332227351695,0
10890,2019,120.633,95,1,1,2,1,0.29627374573794446,0.09005114466634194,0.05528494885533366,0.20920603994154896,0.30144909887968824,0.04596931320019484,0.08532492773637165,0
10490,2021,52.226,83,3,2,1,1,0.5065757428153921,0.10466390647832441,0.16762055528494885,0.698307355090112,0.39704091573307354,0.08865075499269362,0.08776400299365372,0
15390,2020,52.611,130,3,1,2,1,0.29627374573794446,0.11002191914271797,0.029347296639064782,0.20920603994154896,0.30144909887968824,0.1620798830979055,0.09542144861824613,0
24290,2020,82.902,184,1,2,2,2,0.29627374573794446,0.15112031173891866,0.16762055528494885,0.698307355090112,0.39704091573307354,0.05029225523623965,0.08149363552586486,0
24690,2020,141.574,190,4,1,0,2,0.5065757428153921,0.11002191914271797,0.16762055528494885,0.698307355090112,0.30144909887968824,0.01309059912323429,0.0914042552304443,0
13290,2018,115.143,115,3,1,1,1,0.29627374573794446,0.10326351680467609,0.16762055528494885,0.09248660496833902,0.30144909887968824,0.06039941548952752,0.08151829189149726,0
22690,2024,10.861,130,4,2,2,1,0.29627374573794446,0.18813930832927422,0.026668290306867997,0.698307355090112,0.282513395031661,0.03038236726741354,0.09981647331178661,0
15290,2023,45.816,130,0,1,1,1,0.5065757428153921,0.11002191914271797,0.12871407696054554,0.698307355090112,0.39704091573307354,0.1620798830979055,0.09911559305085667,0
13590,2020,106.608,141,1,1,2,1,0.29627374573794446,0.050535801266439355,0.12871407696054554,0.698307355090112,0.282513395031661,0.032696054554310766,0.08328833627610306,0
23990,2024,4.913,130,5,0,2,0,0.19715051144666343,0.11002191914271797,0.13200194836824158,0.698307355090112,0.282513395031661,0.03038236726741354,0.07620725631850989,0
8890,2016,35.984,82,1,2,1,0,0.29627374573794446,0.050535801266439355,0.17748416950803703,0.20920603994154896,0.39704091573307354,0.1620798830979055,0.09226746303242297,0
9090,2019,112.952,100,2,1,1,0,0.19715051144666343,0.04688261081344374,0.05010959571358987,0.698307355090112,0.39704091573307354,0.01747442766682903,0.10006216072836296,0
