Maker,Version,Price,URL Producto,URL Imagen,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible.1,Puertas,Plazas,Marca
Citroen C4,Grand C4 Spacetourer 1.5BlueHDI Shine EAT8 130,15890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-grand-c4-spacetourer-1-5bluehdi-shine-eat8-130-130-monovolumen-automatico-2020-104089,https://storage.googleapis.com/clicars-storage-prod-public/photos/75/75/54/da08de1dbc857d3fcc4d272cfde916be-23411154-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,91.385km,130CV,Automatico,"15,000-20,000",Diesel,4,5,Citroen
Citroen C4,Grand C4 Spacetourer 1.5BlueHDI Shine EAT8 130,18590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-grand-c4-spacetourer-1-5bluehdi-shine-eat8-130-130-monovolumen-automatico-2019-102789,https://storage.googleapis.com/clicars-storage-prod-public/photos/80/61/14/5b76c83719c96e6d2971bd3d1e391d20-23176201-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,48.598km,130CV,Automatico,"15,000-20,000",Diesel,4,5,Citroen
Citroen C4,Picasso 1.2 PureTech S&S Live Edition,9490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-c4-picasso-1-2-puretech-s-and-s-live-edition-130-monovolumen-manual-2016-102494,https://storage.googleapis.com/clicars-storage-prod-public/photos/65/59/14/67dbee540cce12e51a1d5a8521cc6a33-23087875-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2016,60.375km,130CV,Manual,"5,000-10,000",Gasolina,4,5,Citroen
Citroen C4,Spacetourer 1.5BlueHDI S&S Feel 130,12690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-c4-spacetourer-1-5bluehdi-s-and-s-feel-130-130-monovolumen-manual-2020-101419,https://storage.googleapis.com/clicars-storage-prod-public/photos/73/45/14/36902b9a095d3c11d45235a9ebf839d6-23351347-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,78.515km,130CV,Manual,"10,000-15,000",Diesel,4,5,Citroen
Citroen C4 Cactus,1.2 PureTech S&S Shine ETG 82,9090,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-cactus-c4-cactus-1-2-puretech-s-and-s-shine-etg-82-82-compacto-automatico-2016-102801,https://storage.googleapis.com/clicars-storage-prod-public/photos/15/65/14/0eb55ef26cef2ec7c3c41e0551577d7b-23308796-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2016,148.369km,82CV,Automatico,"5,000-10,000",Gasolina,4,5,Citroen
Citroen C4 Cactus,1.5BlueHDi S&S Feel 100,10990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-cactus-c4-cactus-1-5bluehdi-s-and-s-feel-100-100-compacto-manual-2019-102343,https://storage.googleapis.com/clicars-storage-prod-public/photos/06/63/14/af8576f0f924f6579235418629232577-23227049-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,110.134km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen
Citroen C4 Cactus,1.5BlueHDi S&S Feel 100,9490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-cactus-c4-cactus-1-5bluehdi-s-and-s-feel-100-100-compacto-manual-2018-101778,https://storage.googleapis.com/clicars-storage-prod-public/photos/79/29/53/18b562140663ebe9273e517fac7a9a5f-23257892-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,168.342km,100CV,Manual,"5,000-10,000",Diesel,4,5,Citroen
Citroen C4 Cactus,1.5BlueHDi S&S Origins 100,11190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-cactus-c4-cactus-1-5bluehdi-s-and-s-origins-100-100-compacto-manual-2019-100880,https://storage.googleapis.com/clicars-storage-prod-public/photos/90/59/14/0081a5a2e93640488340cb42ac238a1d-23104194-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,120.059km,100CV,Manual,"10,000-15,000",Diesel,4,5,Citroen
Citroen C4 Cactus,Van 1.6 GLP Essential,10490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-cactus-c4-cactus-1-6-bluehdi-feel-100-99-compacto-manual-2018-102514,https://storage.googleapis.com/clicars-storage-prod-public/photos/16/68/14/d01bb703fab88747b85a68ab42c760f2-23413414-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2018,110.900km,99CV,Manual,"10,000-15,000",Diesel,4,5,Citroen
Citroen C4 X,1.2 PureTech Plus S&S EAT8 130,15590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-x-c4-x-1-2-puretech-plus-s-and-s-eat8-130-130-compacto-automatico-2024-101171,https://storage.googleapis.com/clicars-storage-prod-public/photos/25/51/14/bedb09a546382223404eebe9b9aba549-22766434-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,23.772km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Citroen
Citroen C4 X,1.2 PureTech Plus S&S EAT8 130,15990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-x-c4-x-1-2-puretech-plus-s-and-s-eat8-130-130-compacto-automatico-2024-101108,https://storage.googleapis.com/clicars-storage-prod-public/photos/05/51/14/cc70911935187db467e1a6fc802b4bec-22753632-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,17.787km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Citroen
Citroen C4 X,1.2 PureTech Plus S&S EAT8 130,15990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-x-c4-x-1-2-puretech-plus-s-and-s-eat8-130-130-compacto-automatico-2024-100478,https://storage.googleapis.com/clicars-storage-prod-public/photos/38/44/14/00ab57f78c12d8615f880970fc3f0f38-22525360-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,18.640km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Citroen
Citroen C4 X,1.2 PureTech Plus S&S EAT8 130,16390,https://www.clicars.com/coches-nuevos-km0/comprar-citroen-c4-x-c4-x-1-2-puretech-plus-s-and-s-eat8-130-130-compacto-automatico-2024-95164,https://storage.googleapis.com/clicars-storage-prod-public/photos/52/53/14/dc6001c184ab07a53512b725a587c858-22843080-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,3.204km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Citroen
Citroen C4 X,1.2 PureTech Plus S&S EAT8 130,16390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-x-c4-x-1-2-puretech-plus-s-and-s-eat8-130-130-compacto-automatico-2024-101690,https://storage.googleapis.com/clicars-storage-prod-public/photos/19/60/14/6e1a988bac62aa902a517c6bd350022a-23114100-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,10.077km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Citroen
Citroen C4 X,1.2 PureTech Plus S&S EAT8 130,16390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c4-x-c4-x-1-2-puretech-plus-s-and-s-eat8-130-130-compacto-automatico-2024-101131,https://storage.googleapis.com/clicars-storage-prod-public/photos/19/48/14/6cba52248b0f1fe1920183d055c71bdf-23350989-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,10.446km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Citroen
Citroen C4 X,1.2 PureTech Plus S&S EAT8 130,16390,https://www.clicars.com/coches-nuevos-km0/comprar-citroen-c4-x-c4-x-1-2-puretech-plus-s-and-s-eat8-130-130-compacto-automatico-2024-101135,https://storage.googleapis.com/clicars-storage-prod-public/photos/72/53/14/77edb6b3c47f093a79a6e52a317593c3-22855291-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,9.828km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,Citroen
Citroen C5 Aircross,BlueHDi S&S Feel EAT8 130,14990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c5-aircross-c5-aircross-bluehdi-s-and-s-feel-eat8-130-130-suv-y-4x4-automatico-2022-100901,https://storage.googleapis.com/clicars-storage-prod-public/photos/90/54/14/3e1b3d74f1ee9871230b83f29520c6e4-22902580-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,125.291km,130CV,Automatico,"10,000-15,000",Diesel,4,5,Citroen
Citroen C5 Aircross,BlueHDi S&S Feel EAT8 130,17790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c5-aircross-c5-aircross-bluehdi-s-and-s-feel-eat8-130-130-suv-y-4x4-automatico-2020-103946,https://storage.googleapis.com/clicars-storage-prod-public/photos/37/66/54/cc3ed580a957b88661e4667bcee09847-23382329-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,91.223km,130CV,Automatico,"15,000-20,000",Diesel,4,5,Citroen
Citroen C5 Aircross,BlueHDi S&S Shine EAT8 130,13590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c5-aircross-c5-aircross-bluehdi-s-and-s-shine-eat8-130-130-suv-y-4x4-automatico-2019-100743,https://storage.googleapis.com/clicars-storage-prod-public/photos/30/54/14/ac6f9d7210a9e9f61298ca1fbc7c2621-22872443-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,134.063km,130CV,Automatico,"10,000-15,000",Diesel,4,5,Citroen
Citroen C5 Aircross,BlueHDi S&S Shine EAT8 180,14590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c5-aircross-c5-aircross-bluehdi-s-and-s-shine-eat8-180-176-suv-y-4x4-automatico-2019-100690,https://storage.googleapis.com/clicars-storage-prod-public/photos/29/53/14/92e97dbbc768c573f3b4933c607f4c7e-22839519-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,146.701km,176CV,Automatico,"10,000-15,000",Diesel,4,5,Citroen
Citroen C5 Aircross,Hybrid Plus e-DCS6 136,22290,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c5-aircross-c5-aircross-hybrid-plus-e-dcs6-136-136-suv-y-4x4-automatico-2024-101097,https://storage.googleapis.com/clicars-storage-prod-public/photos/26/50/14/aef202838becf4812c21b59832d9d8b6-22727502-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,28.080km,136CV,Automatico,"20,000-30,000",Hibrido,4,5,Citroen
Citroen C5 Aircross,Hybrid Plus e-DCS6 136,23690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c5-aircross-c5-aircross-hybrid-plus-e-dcs6-136-136-suv-y-4x4-automatico-2024-103829,https://storage.googleapis.com/clicars-storage-prod-public/photos/04/68/14/6e213283816abb5c0a9e7d8874c3315a-23409715-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,12.266km,136CV,Automatico,"20,000-30,000",Hibrido,4,5,Citroen
Citroen C5 Aircross,Hybrid Plus e-DCS6 136,23690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c5-aircross-c5-aircross-hybrid-plus-e-dcs6-136-136-suv-y-4x4-automatico-2024-101520,https://storage.googleapis.com/clicars-storage-prod-public/photos/00/56/14/2ad1507bbc66adde51b8b59828477cbb-22936270-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,21.799km,136CV,Automatico,"20,000-30,000",Hibrido,4,5,Citroen
Citroen C5 Aircross,Hybrid Plus e-DCS6 136,23690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c5-aircross-c5-aircross-hybrid-plus-e-dcs6-136-136-suv-y-4x4-automatico-2024-101523,https://storage.googleapis.com/clicars-storage-prod-public/photos/80/55/14/793653d90afbb0f330fe41a40b649873-22933691-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,26.696km,136CV,Automatico,"20,000-30,000",Hibrido,4,5,Citroen
Citroen C5 Aircross,PureTech S&S Feel 130,14790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-c5-aircross-c5-aircross-puretech-s-and-s-feel-130-130-suv-y-4x4-manual-2019-102335,https://storage.googleapis.com/clicars-storage-prod-public/photos/39/85/13/09889069cddbed322a274c32f015e8b6-22907097-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,41.589km,130CV,Manual,"10,000-15,000",Gasolina,4,5,Citroen
Citroen Jumper,Fg. 2.2BlueHDi 35 L2H2 S&S 140,22690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-jumper-jumper-fg-2-2bluehdi-35-l2h2-s-and-s-140-140-furgoneta-manual-2021-102388,https://storage.googleapis.com/clicars-storage-prod-public/photos/66/60/14/2d9306233549e54e37c33df1f2c0e90e-23137035-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,74.526km,140CV,Manual,"20,000-30,000",Diesel,4,5,Citroen
Citroen Jumpy,Combi 1.5 BlueHDI Talla M Confort 120 S&S,15890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-jumpy-jumpy-combi-1-5-bluehdi-talla-m-confort-120-s-and-s-118-furgoneta-manual-2020-103183,https://storage.googleapis.com/clicars-storage-prod-public/photos/41/68/14/b30a89735334b81ea20ecc9f6e2e7fc2-23432399-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,80.180km,118CV,Manual,"15,000-20,000",Diesel,4,5,Citroen
Citroen Jumpy,Fg. BlueHDI Talla M Club 120,15490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-citroen-jumpy-jumpy-fg-bluehdi-talla-m-club-120-122-furgoneta-manual-2019-101631,https://storage.googleapis.com/clicars-storage-prod-public/photos/71/59/14/d2d06c4b90b88c5303f5652bfa16a81a-23089907-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,166.110km,122CV,Manual,"15,000-20,000",Diesel,4,5,Citroen
DR AUTOMOBILES DR 6,1.5 GLP,14190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-dr-automobiles-dr-6-dr-6-1-5-glp-150-suv-y-4x4-manual-2020-100547,https://storage.googleapis.com/clicars-storage-prod-public/photos/31/55/14/a07bfd044a6ab0258fc65f95c3db5b21-22915151-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,41.850km,150CV,Manual,"10,000-15,000",Gasolina,4,5,DR
DS DS 3 Crossback,Puretech Performance Line 130 EAT8,17590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ds-ds-3-crossback-ds-3-crossback-puretech-performance-line-130-eat8-130-suv-y-4x4-automatico-2022-102832,https://storage.googleapis.com/clicars-storage-prod-public/photos/94/36/13/b95de79643701047fd7d69284258726e-23146387-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,27.113km,130CV,Automatico,"15,000-20,000",Gasolina,4,5,DS
DS DS 4,Cross BlueHDi Rivoli Aut. 130,20490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ds-ds-4-ds-4-cross-bluehdi-rivoli-aut-130-130-familiar-automatico-2022-100886,https://storage.googleapis.com/clicars-storage-prod-public/photos/75/59/14/3f4fdc122988e3af1646f976e1843b2d-23092080-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,83.624km,130CV,Automatico,"20,000-30,000",Diesel,4,5,DS
DS DS 4,E-Tense Performance Line Aut. 225,29990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ds-ds-4-ds-4-e-tense-performance-line-aut-225-225-familiar-manual-2023-99499,https://storage.googleapis.com/clicars-storage-prod-public/photos/76/60/14/a3014e59d8f0d8b9fdd371b3bcf8f6c1-23143978-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,49.016km,225CV,Automatico,"20,000-30,000",Hibrido,4,5,DS
DS DS 7 Crossback,1.5BlueHDi Be Chic Aut.,17690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ds-ds-7-crossback-ds-7-crossback-1-5bluehdi-be-chic-aut-130-suv-y-4x4-automatico-2020-102911,https://storage.googleapis.com/clicars-storage-prod-public/photos/25/06/54/1baaac09c4a6aa68ae469916877c7013-23071187-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,102.199km,130CV,Automatico,"15,000-20,000",Diesel,4,5,DS
DS DS 7 Crossback,2.0BlueHDi Performance Line Aut.,18990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ds-ds-7-crossback-ds-7-crossback-2-0bluehdi-performance-line-aut-177-suv-y-4x4-automatico-2020-101902,https://storage.googleapis.com/clicars-storage-prod-public/photos/66/57/14/9020c7a8e0cb18cd2b7d6f59e0f99623-23011235-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,129.393km,177CV,Automatico,"15,000-20,000",Diesel,4,5,DS
DS DS 7 Crossback,2.0BlueHDi Performance Line Aut.,19590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ds-ds-7-crossback-ds-7-crossback-2-0bluehdi-performance-line-aut-177-suv-y-4x4-automatico-2019-100729,https://storage.googleapis.com/clicars-storage-prod-public/photos/01/55/14/c4dee9425f47a76374ca883b6797eada-22904522-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,106.732km,177CV,Automatico,"15,000-20,000",Diesel,4,5,DS
DS DS 7 Crossback,2.0BlueHDi Performance Line Aut.,22690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ds-ds-7-crossback-ds-7-crossback-2-0bluehdi-performance-line-aut-177-suv-y-4x4-automatico-2020-101904,https://storage.googleapis.com/clicars-storage-prod-public/photos/58/57/14/5a06c554283d0c772bd8e315d636eb7c-23004686-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,46.136km,177CV,Automatico,"20,000-30,000",Diesel,4,5,DS
DS DS 7 Crossback,7 1.5BlueHDi Performance Line Aut.,21790,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ds-ds-7-crossback-ds-7-1-5bluehdi-performance-line-aut-130-suv-y-4x4-automatico-2022-100723,https://storage.googleapis.com/clicars-storage-prod-public/photos/34/51/14/a3b7832a984994f4e7c98ba02a86927d-22772580-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,99.565km,130CV,Automatico,"20,000-30,000",Diesel,4,5,DS
DS DS 7 Crossback,E-Tense Performance Line Aut. 4x2,23690,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ds-ds-7-crossback-ds-7-crossback-e-tense-performance-line-aut-4x2-225-suv-y-4x4-automatico-2021-101883,https://storage.googleapis.com/clicars-storage-prod-public/photos/32/53/14/01ae40d533798d8477e04c50ddbb9759-22839899-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,77.748km,225CV,Automatico,"20,000-30,000",Hibrido,4,5,DS
DS DS 7 Crossback,E-Tense Performance Line Aut. 4x4,24590,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-ds-ds-7-crossback-ds-7-crossback-e-tense-performance-line-aut-4x4-299-suv-y-4x4-automatico-2022-93291,https://storage.googleapis.com/clicars-storage-prod-public/photos/86/83/13/ff729cc1b5928eca3e72653b10ac88ad-21567158-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,68.172km,299CV,Automatico,"20,000-30,000",Hibrido,4,5,DS
Dacia Dokker Comercial,1.5Blue dCi Essential N1,8990,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-dacia-dokker-comercial-dokker-1-5blue-dci-essential-n1-70kw-95-furgoneta-manual-2019-102705,https://storage.googleapis.com/clicars-storage-prod-public/photos/20/63/14/54e2800605178cf2157d5f48d2173862-23230488-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,158.207km,95CV,Manual,"5,000-10,000",Diesel,4,5,Dacia
Dacia Dokker Comercial,,8490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-dacia-dokker-comercial-dokker-van-1-6-glp-essential-75kw-100-furgoneta-manual-2019-101474,https://storage.googleapis.com/clicars-storage-prod-public/photos/55/53/14/bc7db6076d9ab9f2b3903373bbfc7b4e-22844061-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,117.639km,100CV,Manual,"5,000-10,000",Gasolina,4,5,Dacia
Dacia Dokker Comercial,Van 1.5Blue dCi Essential,8490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-dacia-dokker-comercial-dokker-van-1-5blue-dci-essential-70kw-95-furgoneta-manual-2019-102363,https://storage.googleapis.com/clicars-storage-prod-public/photos/83/59/14/1d2d94b940eacaa7b79888f2aa56e4bb-23099855-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,164.894km,95CV,Manual,"5,000-10,000",Diesel,4,5,Dacia
Dacia Dokker Comercial,Van 1.6 GLP Essential,6390,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-dacia-dokker-comercial-dokker-van-1-6-glp-essential-75kw-100-furgoneta-manual-2019-94729,https://storage.googleapis.com/clicars-storage-prod-public/photos/77/90/13/4d73351d23654fe07f96a6381d134e54-23029556-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,154.524km,100CV,Manual,"5,000-10,000",Gasolina,4,5,Dacia
Dacia Dokker Comercial,Van 1.6 GLP Essential,6490,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-dacia-dokker-comercial-dokker-van-1-6-glp-essential-75kw-100-furgoneta-manual-2019-102428,https://storage.googleapis.com/clicars-storage-prod-public/photos/30/58/14/af3ba737f78bfaacbbd0cf459f1f83b4-23032143-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,121.386km,100CV,Manual,"5,000-10,000",Gasolina,4,5,Dacia
Dacia Dokker Comercial,Van 1.6 GLP Essential,6890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-dacia-dokker-comercial-dokker-van-1-6-glp-essential-75kw-100-furgoneta-manual-2019-101479,https://storage.googleapis.com/clicars-storage-prod-public/photos/00/53/14/50ec4e4643c43a6f104de40df7857815-22827998-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,120.209km,100CV,Manual,"5,000-10,000",Gasolina,4,5,Dacia
Dacia Dokker Comercial,Van 1.6 GLP Essential,7190,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-dacia-dokker-comercial-dokker-van-1-6-glp-essential-75kw-100-furgoneta-manual-2019-101296,https://storage.googleapis.com/clicars-storage-prod-public/photos/01/46/14/152de082efb043f18e78083ef2e6ce71-22587123-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,133.146km,100CV,Manual,"5,000-10,000",Gasolina,4,5,Dacia
Dacia Dokker Comercial,Van 1.6 GLP Essential,7890,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-dacia-dokker-comercial-dokker-van-1-6-glp-essential-75kw-100-furgoneta-manual-2019-101476,https://storage.googleapis.com/clicars-storage-prod-public/photos/48/55/14/f9cebe834bb94f6cef8f19d946919c9a-22921027-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,119.136km,100CV,Manual,"5,000-10,000",Gasolina,4,5,Dacia
