Maker,Version,Price,URL Producto,URL Imagen,Year,Kms,Potencia,Puertas,Plazas,plaza_parking,renta_encoded,familia_encoded,frecuencia_uso_encoded,experiencia_conduccion_encoded,vacaciones_freq,sector_freq,comunidad_autonoma_freq,condiciones_conduccion_freq,Caja_velocidades_freq,tipo_combustible_freq,tipo_combustible.1_freq,Marca_freq,prediccion
Fiat 500,1.0 Hybrid Dolcevita,10490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2022-92349,https://storage.googleapis.com/clicars-storage-prod-public/photos/91/70/13/33f425ee1692e1d822200fe571729609-19913124-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,35.341,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.07225281886238902
Fiat 500,1.0 Hybrid Dolcevita,10490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2022-92342,https://storage.googleapis.com/clicars-storage-prod-public/photos/02/69/13/d7fbaf8e82a6342b75b8fe756e8202c8-19862649-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,38.165,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.07225281886238902
Fiat 500,1.0 Hybrid Dolcevita,10590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2022-92357,https://storage.googleapis.com/clicars-storage-prod-public/photos/10/71/13/689ae9db2d66e4fd74cd5b9a80e5a825-19921811-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,32.819,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.06944322797556882
Fiat 500,1.0 Hybrid Dolcevita,10590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2022-103181,https://storage.googleapis.com/clicars-storage-prod-public/photos/57/67/14/af7f8e5b02a872b09b3a24a1cdf27ae3-23396865-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,34.086,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.06944322797556882
Fiat 500,1.0 Hybrid Dolcevita,10890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2024-103919,https://storage.googleapis.com/clicars-storage-prod-public/photos/14/70/14/286a8daf300cb66e40d5a54e2600f1df-23503777-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,21.414,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.08021276891173784
Fiat 500,1.0 Hybrid Dolcevita,10890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2024-103930,https://storage.googleapis.com/clicars-storage-prod-public/photos/82/67/14/a3af4ab8f0b2e86817fbe9ec5d1c4e68-23406726-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,22.253,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.08021276891173784
Fiat 500,1.0 Hybrid Dolcevita,10890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2024-103920,https://storage.googleapis.com/clicars-storage-prod-public/photos/16/71/14/bf2bc38f840933312c20d62f7fcd512f-23545896-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,23.675,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.07885821006413593
Fiat 500,1.0 Hybrid Dolcevita,11390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2022-103748,https://storage.googleapis.com/clicars-storage-prod-public/photos/63/70/14/656cae54f6889602ee5557abe273bace-23528913-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,23.804,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.0859369355337153
Fiat 500,1.0 Hybrid Dolcevita,11390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2024-103923,https://storage.googleapis.com/clicars-storage-prod-public/photos/56/68/14/6311c8fe290f3a46a761c58fffc1a59a-23441119-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,15.101,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.08540608282682594
Fiat 500,1.0 Hybrid Dolcevita,11390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2024-103925,https://storage.googleapis.com/clicars-storage-prod-public/photos/43/68/14/fbb6820745656b0b8ab60369440164e5-23432009-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,16.76,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.09122716125819849
Fiat 500,1.0 Hybrid Dolcevita,11390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2024-103915,https://storage.googleapis.com/clicars-storage-prod-public/photos/59/69/14/c831263ff663d9b8e48112e56d4ec2f4-23474495-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,17.574,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.08326319729423454
Fiat 500,1.0 Hybrid Dolcevita,12290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2022-103741,https://storage.googleapis.com/clicars-storage-prod-public/photos/46/70/14/d1e5ba849ebfc67464439ab87f9e862b-23516749-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,12.79,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.08011585710234274
Fiat 500,1.0 Hybrid Dolcevita,8189.999999999999,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2021-100217,https://storage.googleapis.com/clicars-storage-prod-public/photos/55/39/14/d164f5ef779f508d587af579d4a2eaf9-22341582-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,95.386,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.0735748116184784
Fiat 500,1.0 Hybrid Dolcevita,9990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-dolcevita-52kw-70-compacto-manual-2021-102647,https://storage.googleapis.com/clicars-storage-prod-public/photos/31/69/14/60664ec3da3af1bbb4dc50dcb85a82d6-23498597-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,76.852,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.06821394553988978
Fiat 500,1.0 Hybrid Monotrim,10290.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2023-101697,https://storage.googleapis.com/clicars-storage-prod-public/photos/87/56/14/1e88043be3f19b79af9ea07bd6f7ca4e-22968382-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,18.308,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.0780733488959101
Fiat 500,1.0 Hybrid Monotrim,10290.0,https://www.clicars.com/coches-nuevos-km0/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2024-100844,https://storage.googleapis.com/clicars-storage-prod-public/photos/50/43/14/603f322d9a3a3f99f4a9e5213ebc759d-22496354-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,9.649,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.0872012861818378
Fiat 500,1.0 Hybrid Monotrim,10490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2023-102139,https://storage.googleapis.com/clicars-storage-prod-public/photos/37/57/14/dede2c424b884d53be818bdc52b32cab-22998950-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,16.227,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.0780733488959101
Fiat 500,1.0 Hybrid Monotrim,10490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2023-103178,https://storage.googleapis.com/clicars-storage-prod-public/photos/27/65/14/edc6597808164268882270e8df0059cf-23316136-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,23.231,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.0780733488959101
Fiat 500,1.0 Hybrid Monotrim,10890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2023-93189,https://storage.googleapis.com/clicars-storage-prod-public/photos/87/74/13/f55a309feee26ec77919b79444dc7954-20076260-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,15.565,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.06944267957771735
Fiat 500,1.0 Hybrid Monotrim,10890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2024-102569,https://storage.googleapis.com/clicars-storage-prod-public/photos/52/61/14/f2a0f467ec5bd7aa74588af0fc640ea0-23171136-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,12.232,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.08235565444432924
Fiat 500,1.0 Hybrid Monotrim,11190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2023-92910,https://storage.googleapis.com/clicars-storage-prod-public/photos/96/74/13/6752972c365b3ecb910220acd044ba8f-20079187-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,15.362,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.06944267957771735
Fiat 500,1.0 Hybrid Monotrim,11390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2023-100867,https://storage.googleapis.com/clicars-storage-prod-public/photos/14/66/14/8fbac45187a92b7cea24efc84934403c-23346119-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,11.794,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.07249310796021405
Fiat 500,1.0 Hybrid Monotrim,11390.0,https://www.clicars.com/coches-nuevos-km0/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2023-92921,https://storage.googleapis.com/clicars-storage-prod-public/photos/00/75/13/627f4457ba3a5cf0824b143f559b6dac-20082361-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,8.337,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.07241057524315798
Fiat 500,1.0 Hybrid Monotrim,11990.0,https://www.clicars.com/coches-nuevos-km0/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2023-92950,https://storage.googleapis.com/clicars-storage-prod-public/photos/97/74/13/1f6b5b07e0c746e9ccf3447b5f0aee2a-20079435-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,6.059,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.07241057524315798
Fiat 500,1.0 Hybrid Monotrim,9490.0,https://www.clicars.com/coches-nuevos-km0/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2024-100872,https://storage.googleapis.com/clicars-storage-prod-public/photos/71/42/14/cc161f937c999f9e5f6ed356e98e0cd7-22478587-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,9.279,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.0872012861818378
Fiat 500,1.0 Hybrid Monotrim,9990.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2023-103179,https://storage.googleapis.com/clicars-storage-prod-public/photos/67/63/14/1dd43de9fbae599593c1534770a20bde-23253520-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2023,23.174,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.0780733488959101
Fiat 500,1.0 Hybrid Monotrim,9990.0,https://www.clicars.com/coches-nuevos-km0/comprar-fiat-500-500-1-0-hybrid-monotrim-52kw-70-compacto-manual-2024-100644,https://storage.googleapis.com/clicars-storage-prod-public/photos/96/40/14/613263d2eb964daa0031d533d5357a26-22386484-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,9.02,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.0872012861818378
Fiat 500,1.2 Lounge,12390.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-2-lounge-69-compacto-automatico-2019-90078,https://storage.googleapis.com/clicars-storage-prod-public/photos/57/46/13/9a921f2d76ae49a17b9a0a207c3eff60-19169496-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2019,14.807,69,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.39704091573307354,0.04596931320019484,0.0842934211940736
Fiat 500,1.2 Lounge,7790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-2-lounge-69-compacto-manual-2015-102265,https://storage.googleapis.com/clicars-storage-prod-public/photos/20/59/14/5b9150f56b41856224f67801dd836bff-23075463-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2015,126.676,69,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.04596931320019484,0.06819704922485506
Fiat 500,1.2 Lounge,8590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-2-lounge-69-compacto-manual-2019-90490,https://storage.googleapis.com/clicars-storage-prod-public/photos/67/56/13/87c6430d7cfabd055b561cfafb481bf1-19481757-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,79.373,69,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.04596931320019484,0.07006930404538574
Fiat 500,1.2 Lounge,8890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500-1-2-lounge-69-compacto-manual-2019-102775,https://storage.googleapis.com/clicars-storage-prod-public/photos/63/62/14/28e9b605861151692ce093168c66b451-23211430-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2020,55.002,69,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.39704091573307354,0.04596931320019484,0.07520606494201115
Fiat 500,500C 1.0 Hybrid Dolcevita,9690.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500c-1-0-hybrid-dolcevita-52kw-70-cabrio-manual-2021-101929,https://storage.googleapis.com/clicars-storage-prod-public/photos/91/56/14/1a00e066528112af4055f59ea9a52618-22979916-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2021,55.754,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.07335070643651521
Fiat 500,500C 1.0 Hybrid Monotrim,10590.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500c-1-0-hybrid-monotrim-52kw-70-cabrio-manual-2024-103927,https://storage.googleapis.com/clicars-storage-prod-public/photos/22/71/14/3b4a9f6ffd24e424181564eccadb8cc1-23549654-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,26.494,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.07885821006413593
Fiat 500,500C 1.0 Hybrid Monotrim,10890.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500c-1-0-hybrid-monotrim-52kw-70-cabrio-manual-2024-103920,https://storage.googleapis.com/clicars-storage-prod-public/photos/16/71/14/bf2bc38f840933312c20d62f7fcd512f-23545896-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,23.675,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.07885821006413593
Fiat 500,500C 1.0 Hybrid Monotrim,11190.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500c-1-0-hybrid-monotrim-52kw-70-cabrio-manual-2024-103921,https://storage.googleapis.com/clicars-storage-prod-public/photos/21/71/14/e5a6b7ad844261e0668ce00ffa8ff43d-23549248-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2024,19.368,70,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.5902338041889917,0.0,0.282513395031661,0.04596931320019484,0.08021276891173784
Fiat 500,500e Icon,14790.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500e-87kw-icon-118-compacto-automatico-2022-101614,https://storage.googleapis.com/clicars-storage-prod-public/photos/05/53/14/f97c4c673693f9eb3caa9de6d2c8b497-22828929-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,38.077,118,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.018996590355577204,0.04596931320019484,0.09368258597094899
Fiat 500,500e Icon,15490.0,https://www.clicars.com/coches-segunda-mano-ocasion/comprar-fiat-500-500e-87kw-icon-118-compacto-automatico-2022-101622,https://storage.googleapis.com/clicars-storage-prod-public/photos/45/54/14/6b2361dd4ab0632ab8996ecd9350e9e6-22881304-788ff3e47733943ab4dc26be8bc196d5dbdb0121-vehicle-gallery-medium.jpg,2022,41.745,118,4,5,True,,1,,,0.29627374573794446,0.15112031173891866,0.03001704822211398,0.09248660496833902,0.40976619581100826,0.0,0.018996590355577204,0.04596931320019484,0.09054873143410937
