customer_id,renta,condiciones_conduccion,vacaciones,sector,comunidad_autonoma,familia,tipo_combustible,uso_habitual,cambio,plaza_parking,frecuencia_uso,experiencia_conduccion,car_id,Maker,Version,Price,Year,Kms,Potencia,Caja_velocidades,presupuesto,tipo_combustible,Puertas,Plazas,Marca
3044,12000 - 20000,buen clima,ciudad,Turismo y Ocio,Andalucía,"Si, pequeña",diesel,viajes largos,Manual,No,semanal,experto,652,Fiat 500,1.0 GSE S,9790,2021,27.847km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
3255,20000 - 35000,buen clima,montaña,Tecnología,Baleares,"Si, pequeña",diesel,uso particular habitual,Manual,Si,ocasional,intermedio,658,Fiat 500,1.0 Hybrid Cult,9790,2021,27.471km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
3524,20000 - 35000,buen clima,montaña,Salud,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,No,diario,novato,658,Fiat 500,1.0 Hybrid Cult,9790,2021,27.471km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
3594,20000 - 35000,buen clima,montaña,Tecnología,Andalucía,"Si, pequeña",diesel,uso particular habitual,Manual,Si,semanal,novato,658,Fiat 500,1.0 Hybrid Cult,9790,2021,27.471km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
3117,12000 - 20000,buen clima,playa,Entretenimiento y Medios,Castilla-La Mancha,"Si, pequeña",electrico,uso particular habitual,Manual,Si,diario,novato,665,Fiat 500,1.0 Hybrid Dolcevita,10890,2024,20.752km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
4693,20000 - 35000,buen clima,ciudad,Tecnología,Aragón,No,diesel,uso particular habitual,Automatico,Si,ocasional,novato,665,Fiat 500,1.0 Hybrid Dolcevita,10890,2024,20.752km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
3227,-12000,buen clima,montaña,Servicios Financieros,Aragón,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,experto,674,Fiat 500,1.0 Hybrid Monotrim,10490,2024,21.933km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
2880,12000 - 20000,buen clima,montaña,Servicios Financieros,Andalucía,"Si, grande",diesel,uso particular habitual,Manual,Si,diario,intermedio,675,Fiat 500,1.0 Hybrid Monotrim,10590,2023,9.326km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
625,-12000,buen clima,montaña,Salud,Baleares,"Si, grande",diesel,uso particular ocasional,Manual,No,semanal,intermedio,676,Fiat 500,1.0 Hybrid Monotrim,10890,2024,12.124km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
3003,35000-60000,buen clima,montaña,Energía,Aragón,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,semanal,intermedio,676,Fiat 500,1.0 Hybrid Monotrim,10890,2024,12.124km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
4446,20000 - 35000,nieve,ciudad,Tecnología,Andalucía,"Si, grande",diesel,uso particular ocasional,Manual,No,semanal,novato,678,Fiat 500,1.0 Hybrid Monotrim,10890,2024,16.950km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
462,100000,buen clima,montaña,Educación,Aragón,No,gasolina,uso particular habitual,Manual,No,semanal,experto,679,Fiat 500,1.0 Hybrid Monotrim,10890,2024,16.981km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
1892,-12000,buen clima,montaña,Industria Construccion y Manufactura,Cantabria,"Si, pequeña",gasolina,uso particular ocasional,Automatico,Si,semanal,intermedio,681,Fiat 500,1.0 Hybrid Monotrim,10890,2024,20.161km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
4652,20000 - 35000,buen clima,ciudad,Comercio,Murcia,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,diario,intermedio,682,Fiat 500,1.0 Hybrid Monotrim,11190,2024,10.299km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
623,35000-60000,nieve,playa,Energía,Castilla-La Mancha,"Si, pequeña",electrico,uso particular habitual,Manual,Si,ocasional,experto,684,Fiat 500,1.0 Hybrid Monotrim,11190,2024,8.634km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
2373,60000 - 100000,nieve,montaña,Salud,Asturias,"Si, pequeña",diesel,uso particular habitual,Manual,Si,semanal,intermedio,684,Fiat 500,1.0 Hybrid Monotrim,11190,2024,8.634km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
4919,20000 - 35000,buen clima,playa,Otros,Asturias,No,diesel,uso particular ocasional,Automatico,Si,diario,intermedio,684,Fiat 500,1.0 Hybrid Monotrim,11190,2024,8.634km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
323,-12000,buen clima,montaña,Tecnología,Andalucía,"Si, grande",diesel,uso particular ocasional,Manual,No,semanal,intermedio,686,Fiat 500,1.0 Hybrid Monotrim,11390,2024,12.334km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
1097,20000 - 35000,buen clima,montaña,Educación,Castilla y León,"Si, pequeña",electrico,uso particular habitual,Manual,Si,semanal,intermedio,688,Fiat 500,1.0 Hybrid Monotrim,11390,2024,18.437km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
1685,20000 - 35000,buen clima,montaña,Salud,Aragón,"Si, grande",gasolina,uso particular habitual,Manual,Si,semanal,novato,688,Fiat 500,1.0 Hybrid Monotrim,11390,2024,18.437km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
2182,35000-60000,nieve,ciudad,Energía,Baleares,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,semanal,novato,689,Fiat 500,1.0 Hybrid Monotrim,11490,2024,19.769km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
2229,100000,nieve,ciudad,Salud,Andalucía,"Si, grande",electrico,uso particular ocasional,Manual,Si,semanal,novato,689,Fiat 500,1.0 Hybrid Monotrim,11490,2024,19.769km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
3129,35000-60000,buen clima,montaña,Servicios Financieros,Extremadura,"Si, grande",gasolina,uso particular habitual,Automatico,No,diario,novato,697,Fiat 500,1.0 Hybrid Monotrim,9990,2023,15.439km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
682,35000-60000,buen clima,ciudad,Energía,País Vasco,No,diesel,uso particular habitual,Manual,Si,semanal,intermedio,699,Fiat 500,1.0 Hybrid Monotrim,9990,2023,31.270km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
288,35000-60000,buen clima,montaña,Energía,Extremadura,"Si, grande",diesel,uso particular ocasional,Manual,Si,diario,experto,700,Fiat 500,1.0 Hybrid Monotrim,9990,2023,31.964km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
3572,12000 - 20000,off-road,montaña,Salud,Andalucía,"Si, grande",gasolina,uso particular ocasional,Automatico,Si,diario,novato,700,Fiat 500,1.0 Hybrid Monotrim,9990,2023,31.964km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
2603,12000 - 20000,buen clima,playa,Tecnología,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,semanal,intermedio,701,Fiat 500,1.0 Hybrid Monotrim,9990,2023,32.534km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
4174,100000,buen clima,montaña,Tecnología,Cantabria,"Si, pequeña",gasolina,uso particular habitual,Automatico,Si,semanal,novato,702,Fiat 500,1.0 Hybrid Monotrim,9990,2023,32.704km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
2933,35000-60000,buen clima,ciudad,Salud,Andalucía,"Si, grande",hibrido,uso particular habitual,Manual,Si,diario,intermedio,703,Fiat 500,1.0 Hybrid Monotrim,9990,2023,32.969km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
4697,-12000,nieve,montaña,Educación,Andalucía,No,diesel,uso particular ocasional,Automatico,Si,diario,intermedio,704,Fiat 500,1.0 Hybrid Red,10490,2023,34.850km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
4462,12000 - 20000,buen clima,ciudad,Tecnología,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Automatico,Si,diario,intermedio,706,Fiat 500,1.0 Hybrid Red,11190,2023,33.714km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
2423,12000 - 20000,nieve,ciudad,Energía,Baleares,"Si, pequeña",electrico,uso particular ocasional,Automatico,No,semanal,intermedio,707,Fiat 500,1.0 Hybrid Sport,10490,2022,64.519km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
3721,100000,off-road,ciudad,Industria Construccion y Manufactura,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,No,diario,experto,709,Fiat 500,1.2 GLP Lounge,8390,2019,56.295km,69CV,Manual,"5,000-10,000",Gasolina,4,5,Fiat
3632,12000 - 20000,buen clima,montaña,Comercio,Baleares,"Si, grande",gasolina,uso particular habitual,Manual,Si,ocasional,novato,711,Fiat 500,1.2 Lounge,8490,2020,41.592km,69CV,Manual,"5,000-10,000",Gasolina,4,5,Fiat
3041,60000 - 100000,buen clima,montaña,Tecnología,Cataluña,No,gasolina,uso particular ocasional,Manual,Si,semanal,novato,715,Fiat 500,1.2 Lounge MTA,8990,2020,32.630km,69CV,Manual,"5,000-10,000",Gasolina,4,5,Fiat
858,12000 - 20000,off-road,playa,Energía,Baleares,"Si, grande",gasolina,viajes largos,Manual,No,diario,experto,716,Fiat 500,1.2 Lounge MTA,9490,2020,18.927km,69CV,Manual,"5,000-10,000",Gasolina,4,5,Fiat
1972,100000,buen clima,montaña,Energía,Aragón,"Si, grande",diesel,uso particular habitual,Manual,Si,diario,intermedio,716,Fiat 500,1.2 Lounge MTA,9490,2020,18.927km,69CV,Manual,"5,000-10,000",Gasolina,4,5,Fiat
898,35000-60000,buen clima,montaña,Industria Construccion y Manufactura,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,Si,diario,novato,718,Fiat 500,500C 1.0 Hybrid Monotrim,11390,2024,10.238km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
4119,20000 - 35000,buen clima,ciudad,Industria Construccion y Manufactura,Andalucía,"Si, pequeña",diesel,viajes largos,Manual,No,diario,intermedio,718,Fiat 500,500C 1.0 Hybrid Monotrim,11390,2024,10.238km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
1770,20000 - 35000,nieve,montaña,Otros,Murcia,"Si, pequeña",gasolina,uso particular ocasional,Manual,Si,semanal,intermedio,719,Fiat 500,500C 1.0 Hybrid Monotrim,12690,2024,15.942km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
2777,20000 - 35000,buen clima,ciudad,Industria Construccion y Manufactura,Asturias,"Si, grande",electrico,uso particular ocasional,Manual,Si,semanal,novato,719,Fiat 500,500C 1.0 Hybrid Monotrim,12690,2024,15.942km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
3756,100000,buen clima,montaña,Transporte y Logística,Baleares,"Si, grande",gasolina,viajes largos,Manual,Si,semanal,experto,719,Fiat 500,500C 1.0 Hybrid Monotrim,12690,2024,15.942km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
1744,100000,buen clima,montaña,Comercio,Asturias,"Si, pequeña",electrico,uso particular ocasional,Manual,No,diario,novato,720,Fiat 500,500C 1.0 Hybrid Monotrim,12990,2024,13.286km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
2575,20000 - 35000,nieve,montaña,Educación,Aragón,"Si, grande",hibrido,uso particular ocasional,Manual,No,ocasional,intermedio,726,Fiat 500,500e Icon,16390,2022,6.647km,118CV,Automatico,"15,000-20,000",Electrico,4,5,Fiat
3361,35000-60000,nieve,ciudad,Servicios Financieros,Cantabria,"Si, pequeña",electrico,uso particular ocasional,Manual,No,diario,novato,726,Fiat 500,500e Icon,16390,2022,6.647km,118CV,Automatico,"15,000-20,000",Electrico,4,5,Fiat
152,-12000,buen clima,montaña,Energía,Extremadura,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,diario,novato,728,Fiat 500,500e Icon,17290,2022,40.927km,118CV,Automatico,"15,000-20,000",Electrico,4,5,Fiat
3642,20000 - 35000,buen clima,ciudad,Tecnología,Asturias,"Si, grande",diesel,uso particular ocasional,Manual,No,diario,novato,729,Fiat 500X,1.0 Firefly S&S 120th Aniversario,12690,2019,68.352km,120CV,Manual,"10,000-15,000",Gasolina,4,5,Fiat
4916,20000 - 35000,nieve,playa,Comercio,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Automatico,No,diario,intermedio,733,Fiat Doblò,Doblò Cargo 1.3Mjt Base,8490,2020,105.281km,95CV,Manual,"5,000-10,000",Diesel,4,5,Fiat
651,35000-60000,buen clima,ciudad,Entretenimiento y Medios,Asturias,"Si, grande",diesel,viajes largos,Manual,No,diario,intermedio,741,Fiat Panda,1.0 Gse City Live Hybrid,11390,2023,10.100km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
212,20000 - 35000,nieve,montaña,Entretenimiento y Medios,Aragón,"Si, grande",diesel,uso particular habitual,Manual,Si,ocasional,novato,742,Fiat Panda,1.0 Gse City Live Hybrid,11790,2023,11.879km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
4511,20000 - 35000,buen clima,montaña,Turismo y Ocio,Baleares,"Si, pequeña",diesel,uso particular habitual,Manual,No,diario,novato,746,Fiat Panda,1.0 Gse Cross Hybrid,10790,2023,29.184km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
3653,35000-60000,buen clima,ciudad,Tecnología,Cantabria,"Si, pequeña",electrico,uso particular ocasional,Manual,No,semanal,novato,747,Fiat Panda,1.0 Gse Cross Hybrid,10890,2023,26.249km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
1159,20000 - 35000,buen clima,montaña,Tecnología,Asturias,"Si, pequeña",diesel,uso particular habitual,Manual,No,diario,intermedio,748,Fiat Panda,1.0 Gse Cross Hybrid,11190,2023,31.240km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
1393,35000-60000,buen clima,ciudad,Tecnología,Castilla-La Mancha,"Si, pequeña",hibrido,uso particular habitual,Manual,No,ocasional,intermedio,748,Fiat Panda,1.0 Gse Cross Hybrid,11190,2023,31.240km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
528,12000 - 20000,nieve,montaña,Educación,Baleares,"Si, grande",gasolina,uso particular habitual,Automatico,Si,diario,intermedio,749,Fiat Panda,1.0 Gse Cross Hybrid,11290,2023,22.862km,70CV,Manual,"10,000-15,000",Hibrido,4,5,Fiat
2304,12000 - 20000,buen clima,ciudad,Entretenimiento y Medios,Asturias,No,diesel,uso particular ocasional,Automatico,No,diario,intermedio,752,Fiat Panda,1.0 Gse Cross Hybrid,9990,2023,32.217km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
3661,20000 - 35000,buen clima,playa,Tecnología,Extremadura,"Si, grande",diesel,uso particular habitual,Automatico,Si,diario,experto,752,Fiat Panda,1.0 Gse Cross Hybrid,9990,2023,32.217km,70CV,Manual,"5,000-10,000",Hibrido,4,5,Fiat
3476,20000 - 35000,buen clima,montaña,Otros,Canarias,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,novato,754,Fiat Tipo,1.0 GSE Cross,12990,2021,28.099km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Fiat
4644,12000 - 20000,nieve,montaña,Salud,Aragón,"Si, grande",hibrido,uso particular ocasional,Manual,No,semanal,intermedio,754,Fiat Tipo,1.0 GSE Cross,12990,2021,28.099km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Fiat
4716,12000 - 20000,nieve,montaña,Salud,Andalucía,"Si, pequeña",hibrido,viajes largos,Manual,Si,semanal,novato,755,Fiat Tipo,1.3 Multijet II Business,10890,2019,120.633km,95CV,Manual,"10,000-15,000",Diesel,4,5,Fiat
3907,12000 - 20000,buen clima,ciudad,Tecnología,Asturias,No,diesel,uso particular habitual,Manual,Si,semanal,intermedio,757,Fiat Tipo,1.5 Hybrid City Cross DCT,15490,2022,65.900km,130CV,Automatico,"15,000-20,000",Hibrido,4,5,Fiat
1171,60000 - 100000,buen clima,ciudad,Servicios Financieros,Navarra,"Si, pequeña",diesel,uso particular habitual,Automatico,Si,ocasional,novato,758,Fiat Tipo,SW 1.6 Multijet II Business,17890,2019,114.033km,120CV,Automatico,"15,000-20,000",Diesel,4,5,Fiat
1420,60000 - 100000,buen clima,montaña,Servicios Financieros,Canarias,"Si, pequeña",diesel,uso particular habitual,Automatico,Si,diario,experto,758,Fiat Tipo,SW 1.6 Multijet II Business,17890,2019,114.033km,120CV,Automatico,"15,000-20,000",Diesel,4,5,Fiat
2396,35000-60000,buen clima,playa,Tecnología,Baleares,No,hibrido,uso particular ocasional,Manual,Si,diario,experto,760,Fiat Tipo,SW 1.6 Multijet II Mirror,18590,2020,79.248km,120CV,Manual,"15,000-20,000",Diesel,4,5,Fiat
3151,12000 - 20000,buen clima,montaña,Tecnología,Castilla y León,"Si, pequeña",diesel,uso particular habitual,Manual,Si,semanal,experto,763,Ford Connect Comercial,FT 200 Van L1 S&S Trend 75,12290,2019,93.275km,75CV,Manual,"10,000-15,000",Diesel,4,5,Ford
844,12000 - 20000,nieve,montaña,Comercio,Baleares,"Si, pequeña",gasolina,uso particular ocasional,Manual,No,semanal,novato,764,Ford Connect Comercial,FT 200 Van L1 S&S Trend 75,9990,2019,109.970km,75CV,Manual,"5,000-10,000",Diesel,4,5,Ford
3479,35000-60000,nieve,playa,Turismo y Ocio,Asturias,"Si, grande",gasolina,uso particular ocasional,Manual,Si,ocasional,intermedio,764,Ford Connect Comercial,FT 200 Van L1 S&S Trend 75,9990,2019,109.970km,75CV,Manual,"5,000-10,000",Diesel,4,5,Ford
1341,-12000,buen clima,montaña,Tecnología,Andalucía,"Si, pequeña",diesel,uso particular ocasional,Manual,No,ocasional,novato,767,Ford EcoSport,1.0 EcoBoost Titanium 125,12290,2020,51.012km,125CV,Manual,"10,000-15,000",Gasolina,4,5,Ford
2158,20000 - 35000,buen clima,playa,Industria Construccion y Manufactura,Baleares,"Si, grande",diesel,uso particular ocasional,Automatico,No,diario,novato,771,Ford Fiesta,1.0 EcoBoost MHEV ST Line 125,14090,2022,41.938km,125CV,Manual,"10,000-15,000",Hibrido,4,5,Ford
3278,20000 - 35000,nieve,playa,Comercio,País Vasco,No,diesel,uso particular habitual,Manual,No,semanal,novato,772,Ford Fiesta,1.0 EcoBoost MHEV ST Line 125,14790,2023,43.354km,125CV,Manual,"10,000-15,000",Hibrido,4,5,Ford
4526,20000 - 35000,buen clima,playa,Otros,Baleares,"Si, grande",gasolina,uso particular ocasional,Manual,No,diario,intermedio,772,Ford Fiesta,1.0 EcoBoost MHEV ST Line 125,14790,2023,43.354km,125CV,Manual,"10,000-15,000",Hibrido,4,5,Ford
2846,20000 - 35000,buen clima,montaña,Entretenimiento y Medios,Aragón,"Si, pequeña",hibrido,uso particular habitual,Manual,Si,diario,novato,773,Ford Fiesta,1.0 EcoBoost S/S Trend 95,10590,2021,127.698km,95CV,Manual,"10,000-15,000",Gasolina,4,5,Ford
3636,20000 - 35000,buen clima,montaña,Transporte y Logística,Baleares,"Si, pequeña",diesel,viajes largos,Manual,No,semanal,experto,773,Ford Fiesta,1.0 EcoBoost S/S Trend 95,10590,2021,127.698km,95CV,Manual,"10,000-15,000",Gasolina,4,5,Ford
4682,-12000,nieve,ciudad,Transporte y Logística,Cantabria,"Si, pequeña",gasolina,uso particular habitual,Automatico,No,semanal,intermedio,778,Ford Fiesta,1.0 EcoBoost Trend 100,12690,2022,54.478km,100CV,Manual,"10,000-15,000",Gasolina,4,5,Ford
2060,35000-60000,buen clima,ciudad,Salud,Baleares,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,semanal,intermedio,780,Ford Fiesta,1.1 Ti-VCT Trend,10590,2020,61.193km,75CV,Manual,"10,000-15,000",Gasolina,4,5,Ford
2389,12000 - 20000,buen clima,montaña,Energía,Navarra,"Si, pequeña",diesel,uso particular habitual,Manual,Si,semanal,experto,784,Ford Fiesta,1.25 Trend 82,7190,2014,128.071km,82CV,Manual,"5,000-10,000",Gasolina,4,5,Ford
2768,20000 - 35000,buen clima,montaña,Turismo y Ocio,Baleares,"Si, pequeña",diesel,uso particular ocasional,Manual,Si,ocasional,novato,790,Ford Focus,1.0 Ecoboost MHEV ST-Line 155,16690,2022,52.555km,155CV,Manual,"15,000-20,000",Hibrido,4,5,Ford
3951,12000 - 20000,buen clima,ciudad,Tecnología,Asturias,"Si, pequeña",diesel,uso particular habitual,Automatico,Si,diario,intermedio,790,Ford Focus,1.0 Ecoboost MHEV ST-Line 155,16690,2022,52.555km,155CV,Manual,"15,000-20,000",Hibrido,4,5,Ford
4440,-12000,nieve,playa,Salud,Asturias,"Si, grande",diesel,viajes largos,Manual,No,diario,novato,790,Ford Focus,1.0 Ecoboost MHEV ST-Line 155,16690,2022,52.555km,155CV,Manual,"15,000-20,000",Hibrido,4,5,Ford
2437,20000 - 35000,buen clima,ciudad,Servicios Financieros,Aragón,"Si, pequeña",gasolina,viajes largos,Manual,Si,diario,novato,794,Ford Focus,1.0 Ecoboost MHEV ST-Line 155,17290,2022,48.883km,155CV,Manual,"15,000-20,000",Hibrido,4,5,Ford
680,35000-60000,buen clima,ciudad,Tecnología,Aragón,No,gasolina,uso particular ocasional,Manual,No,semanal,intermedio,796,Ford Focus,1.0 Ecoboost MHEV ST-Line Style SIP 125,16390,2022,31.447km,125CV,Manual,"15,000-20,000",Hibrido,4,5,Ford
554,35000-60000,off-road,montaña,Tecnología,La Rioja,"Si, grande",diesel,uso particular ocasional,Manual,Si,diario,intermedio,797,Ford Focus,1.0 Ecoboost MHEV ST-Line Style SIP 125,17290,2022,21.410km,125CV,Manual,"15,000-20,000",Hibrido,4,5,Ford
3568,20000 - 35000,off-road,montaña,Servicios Financieros,Aragón,No,gasolina,uso particular ocasional,Manual,Si,semanal,novato,798,Ford Focus,1.0 Ecoboost MHEV ST-Line X 125,16790,2023,43.129km,125CV,Manual,"15,000-20,000",Hibrido,4,5,Ford
1169,60000 - 100000,off-road,ciudad,Turismo y Ocio,País Vasco,"Si, pequeña",gasolina,uso particular ocasional,Automatico,No,diario,novato,800,Ford Focus,1.0 Ecoboost ST Line Aut. 125,16990,2022,70.794km,125CV,Automatico,"15,000-20,000",Gasolina,4,5,Ford
2168,35000-60000,buen clima,ciudad,Salud,Asturias,No,diesel,uso particular ocasional,Automatico,No,diario,experto,800,Ford Focus,1.0 Ecoboost ST Line Aut. 125,16990,2022,70.794km,125CV,Automatico,"15,000-20,000",Gasolina,4,5,Ford
3669,100000,buen clima,montaña,Tecnología,Valencia,"Si, pequeña",gasolina,uso particular habitual,Manual,No,diario,novato,812,Ford Focus,Sportbreak 1.5Ecoblue Titanium,11890,2019,120.986km,120CV,Manual,"10,000-15,000",Diesel,4,5,Ford
1733,100000,nieve,montaña,Comercio,Baleares,No,diesel,uso particular ocasional,Manual,Si,semanal,novato,818,Ford Ka,1.20 Auto-S&S Trend+,6890,2015,55.744km,69CV,Manual,"5,000-10,000",Gasolina,4,5,Ford
612,100000,buen clima,playa,Entretenimiento y Medios,Extremadura,"Si, pequeña",diesel,uso particular habitual,Automatico,No,diario,intermedio,819,Ford Kuga,1.5 EcoB. Auto S&S Trend 4x2 120,15890,2019,12.045km,120CV,Manual,"15,000-20,000",Gasolina,4,5,Ford
